;; Experiment Time: Tue Nov 20 16:54:21 PST 2012
;; Number of Subjects Used: 7
;; Number of Matches Run: 41
;;
;; Table Name: Client Round Data
matchId,roundId,groupId,clientId,payoff,id,period.0.stillInitialView,period.0.riskyHoldings,period.0.safeHoldings,period.0.riskyPercent,period.0.safePercent,period.0.initialViewType,period.0.percentChoices.0,period.0.numSwitches,period.0.dragTimes.0,period.0.dragTimes.1,period.0.dragTimes.2,period.0.safeReturn,period.0.riskyReturn,period.0.riskyDraw,period.1.stillInitialView,period.1.riskyHoldings,period.1.safeHoldings,period.1.riskyPercent,period.1.safePercent,period.1.initialViewType,period.1.numSwitches,period.1.dragTimes.0,period.1.safeReturn,period.1.riskyReturn,period.1.riskyDraw,period.2.stillInitialView,period.2.riskyHoldings,period.2.safeHoldings,period.2.riskyPercent,period.2.safePercent,period.2.initialViewType,period.2.numSwitches,period.2.dragTimes.0,period.2.safeReturn,period.2.riskyReturn,period.2.riskyDraw,period.3.stillInitialView,period.3.riskyHoldings,period.3.safeHoldings,period.3.riskyPercent,period.3.safePercent,period.3.initialViewType,period.3.numSwitches,period.3.dragTimes.0,period.3.dragTimes.1,period.3.dragTimes.2,period.3.dragTimes.3,period.3.safeReturn,period.3.riskyReturn,period.3.riskyDraw,period.4.stillInitialView,period.4.riskyHoldings,period.4.safeHoldings,period.4.riskyPercent,period.4.safePercent,period.4.initialViewType,period.4.numSwitches,period.4.dragTimes.0,period.4.safeReturn,period.4.riskyReturn,period.4.riskyDraw,period.5.stillInitialView,period.5.riskyHoldings,period.5.safeHoldings,period.5.riskyPercent,period.5.safePercent,period.5.initialViewType,period.5.numSwitches,period.5.dragTimes.0,period.5.safeReturn,period.5.riskyReturn,period.5.riskyDraw,period.6.stillInitialView,period.6.riskyHoldings,period.6.safeHoldings,period.6.riskyPercent,period.6.safePercent,period.6.initialViewType,period.6.numSwitches,period.6.dragTimes.0,period.6.safeReturn,period.6.riskyReturn,period.6.riskyDraw,period.7.stillInitialView,period.7.riskyHoldings,period.7.safeHoldings,period.7.riskyPercent,period.7.safePercent,period.7.initialViewType,period.7.numSwitches,period.7.dragTimes.0,period.7.dragTimes.1,period.7.safeReturn,period.7.riskyReturn,period.7.riskyDraw,period.8.stillInitialView,period.8.riskyHoldings,period.8.safeHoldings,period.8.riskyPercent,period.8.safePercent,period.8.initialViewType,period.8.numSwitches,period.8.dragTimes.0,period.8.dragTimes.1,period.8.dragTimes.2,period.8.safeReturn,period.8.riskyReturn,period.8.riskyDraw,period.9.stillInitialView,period.9.riskyHoldings,period.9.safeHoldings,period.9.riskyPercent,period.9.safePercent,period.9.initialViewType,period.9.numSwitches,period.9.dragTimes.0,period.9.dragTimes.1,period.9.safeReturn,period.9.riskyReturn,period.9.riskyDraw,endOfPathHoldings,period.0.dragTimes.3,period.0.dragTimes.4,period.0.dragTimes.5,period.2.dragTimes.1,period.2.dragTimes.2,period.2.dragTimes.3,period.2.dragTimes.4,period.3.dragTimes.4,period.3.dragTimes.5,period.4.dragTimes.1,period.4.dragTimes.2,period.5.dragTimes.1,period.6.dragTimes.1,period.6.dragTimes.2,period.0.dollarChoices.0,period.1.dragTimes.1,period.1.dragTimes.2,period.9.dragTimes.2,period.5.dragTimes.2,period.7.dragTimes.2,period.1.percentChoices.0,period.4.dragTimes.3,period.4.dragTimes.4,period.0.dragTimes.6,period.0.dragTimes.7,period.8.dragTimes.3,period.8.dragTimes.4,period.0.dragTimes.8,period.9.dragTimes.3,period.7.dragTimes.3,period.5.dragTimes.3,period.8.dragTimes.5,period.8.dragTimes.6,period.9.dragTimes.4,period.9.dragTimes.5,period.6.dragTimes.3,period.2.dragTimes.5,period.1.dragTimes.3,period.7.dragTimes.4,period.7.dragTimes.5,period.7.dragTimes.6,period.7.dragTimes.7,period.1.dragTimes.4,period.6.dragTimes.4,period.5.dragTimes.4,period.3.dollarChoices.0,period.0.betTime,period.0.betResult,period.1.betTime,period.1.betResult,period.6.betTime,period.6.betResult,period.5.betTime,period.5.betResult,period.3.betTime,period.3.betResult,period.4.betTime,period.4.betResult,period.7.betTime,period.7.betResult,period.8.betTime,period.8.betResult,period.9.betTime,period.9.betResult,period.2.betTime,period.2.betResult,period.1.dragTimes.5,period.4.dragTimes.5,period.4.dragTimes.6,period.4.dragTimes.7,period.4.view.0.index,period.4.view.0.time,period.8.view.0.index,period.8.view.0.time,period.9.dragTimes.6,period.9.dragTimes.7,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer,questionRound.0.question.10.answer,
24,0,0,3,0.0,3,false,1.2954545,0.7045455,0.43181816,0.2348485,,967,1,1513,2013,N/A,0.021136364,-0.19301693,-0.14899553,false,0.5144397,0.32737076,0.27931195,0.177744,percent,0,1419,0.0098211225,-0.030182745,-0.058671106,false,0.5482115,0.27410573,0.6666667,0.3333333,percent,0,1763,0.008223171,0.19291781,0.35190398,false,0.03586103,0.025899634,0.03377506,0.0243931,percent,0,1279,2636,N/A,N/A,7.76989E-4,-0.05653436,-1.5764846,true,0.0,0.034089115,0.0,1.0,percent,0,3650,N/A,N/A,N/A,true,0.0,0.034089115,0.0,1.0,percent,0,2418,N/A,N/A,N/A,true,0.0,0.034089115,0.0,1.0,percent,0,3838,N/A,N/A,N/A,true,0.034089115,0.0,1.0,0.0,percent,0,6598,N/A,N/A,N/A,N/A,true,0.0,0.034089115,0.0,1.0,percent,0,218,1622,4290,N/A,N/A,N/A,true,0.0,0.034089115,0.0,1.0,percent,0,2683,3900,N/A,N/A,N/A,0.034089115,N/A,N/A,N/A,3994,4742,N/A,N/A,N/A,N/A,4446,4945,3884,5367,6303,N/A,N/A,N/A,5897,4524,N/A,N/A,5600,6006,N/A,N/A,5117,N/A,N/A,N/A,N/A,5647,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3541.0,lose,5241.0,lose,N/A,N/A,N/A,N/A,3947.0,lose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6380,6630,6817,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
24,0,0,4,0.0,4,false,0.5113636,2.4886365,0.17045455,0.8295455,,N/A,1,3042,4384,N/A,0.074659094,-0.0761909,-0.14899553,false,0.4075673,1.5963054,0.13568062,0.5314158,dollar,0,4259,0.04788916,-0.023912424,-0.058671106,false,0.743797,1.2847402,0.36666667,0.6333333,dollar,0,2683,0.038542204,0.26174513,0.35190398,false,0.9863282,1.394464,0.41428572,0.5857143,dollar,0,1701,2949,N/A,N/A,0.04183392,-1.5549312,-1.5764846,false,0.44421336,1.195959,0.27083334,0.7291666,dollar,0,3229,0.03587877,0.034502592,0.077671215,false,0.8559645,0.8559645,0.5,0.5,dollar,0,1467,0.025678935,0.66073424,0.7719178,false,1.6061518,1.1277237,0.5875,0.41250002,dollar,0,1201,0.03383171,0.8156953,0.5078569,false,2.1356106,1.6949291,0.5575221,0.44247788,dollar,0,1186,2402,0.050847873,-2.214354,-1.0368717,false,1.1838435,1.3191401,0.47297293,0.5270271,dollar,0,1170,2933,N/A,0.039574202,-0.86242944,-0.72849953,false,0.60949755,1.3205781,0.31578946,0.68421054,dollar,0,1467,2964,0.03961734,0.003929416,0.006446976,1.9736351,N/A,N/A,N/A,3822,N/A,N/A,N/A,N/A,N/A,5647,N/A,2605,2308,N/A,1108,5429,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3042.0,lose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
24,0,0,5,0.0,5,false,1.5,1.5,0.5,0.5,,2902,1,3713,4212,6334,0.044999998,-0.22349331,-0.14899553,false,0.5811459,2.2562137,0.20481926,0.7951808,percent,0,983,0.06768641,-0.034096472,-0.058671106,false,0.91226023,1.9596701,0.31764707,0.6823529,percent,0,1123,0.0587901,0.321028,0.35190398,false,1.6915747,1.6239117,0.5102041,0.48979592,percent,0,951,5475,N/A,N/A,0.04871735,-2.6667414,-1.5764846,false,0.40445566,1.6178226,0.2,0.8,percent,0,1108,0.04853468,0.03141456,0.077671215,false,0.64461476,1.4588649,0.30645162,0.6935484,percent,0,1326,0.043765947,0.49758962,0.7719178,false,1.4658046,1.431716,0.5058824,0.49411762,percent,0,1139,0.04295148,0.744419,0.5078569,false,1.9722184,1.9382149,0.5043478,0.4956522,percent,0,983,3370,0.058146447,-2.0449374,-1.0368717,false,0.85304916,1.8425862,0.3164557,0.6835443,percent,0,780,6537,N/A,0.055277582,-0.6214459,-0.72849953,false,1.188751,1.1208222,0.5147059,0.48529407,percent,0,1233,5070,0.033624664,0.0076638493,0.006446976,2.3508863,N/A,N/A,N/A,4758,5835,N/A,N/A,N/A,N/A,6147,N/A,3463,N/A,N/A,N/A,1497,1778,6256,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3993,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
24,0,0,6,0.0,6,false,0.71590906,2.284091,0.23863636,0.7613637,,1623,1,2138,4914,6272,0.06852273,-0.10666725,-0.14899553,false,0.8191508,2.150271,0.27586207,0.72413796,percent,0,1092,0.064508125,-0.048060484,-0.058671106,false,0.98443544,2.0028167,0.32954547,0.6704545,percent,0,967,0.0600845,0.34642676,0.35190398,false,1.9349511,1.5275929,0.5588235,0.44117647,percent,0,936,5101,N/A,N/A,0.045827787,-3.0504205,-1.5764846,false,1.1568066,0.8165693,0.5862069,0.4137931,percent,0,1311,0.024497079,0.089850575,0.077671215,false,1.5178827,0.5734223,0.7258065,0.27419353,percent,0,983,0.01720267,1.1716807,0.7719178,false,1.1217655,2.7534246,0.28947368,0.71052635,percent,0,1077,0.08260274,0.56969637,0.5078569,false,1.9413432,2.758751,0.41304347,0.5869565,percent,0,968,3744,0.082762524,-2.0129237,-1.0368717,false,1.2558085,2.2740316,0.35576922,0.6442308,percent,0,1077,3307,N/A,0.06822095,-0.9148559,-0.72849953,false,1.6266739,1.3216727,0.55172414,0.4482759,percent,0,1263,6598,0.03965018,0.010487128,0.006446976,2.998518,N/A,N/A,N/A,5242,N/A,N/A,N/A,N/A,N/A,5336,N/A,1825,2372,N/A,N/A,6661,N/A,N/A,4056,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25,0,0,0,0.0,0,false,0.92045456,2.0795455,0.3068182,0.6931818,,1810,1,2496,7863,N/A,0.062386364,-1.1441088,-1.2429824,false,0.271268,2.1362357,0.112676054,0.887324,percent,0,1435,0.06408707,0.21306546,0.78544265,false,0.3408922,2.454424,0.12195122,0.87804884,percent,0,1840,0.07363272,0.0882689,0.25893494,false,0.27307582,2.6966236,0.09195403,0.90804595,percent,0,1607,4259,N/A,N/A,0.0808987,-0.16589814,-0.60751677,false,0.20415819,2.7221088,0.069767445,0.9302325,percent,0,1419,0.081663266,-0.09507985,-0.46571654,false,0.30682877,2.6250906,0.10465116,0.89534885,percent,0,1186,0.07875272,0.014773422,0.04814875,false,0.23798482,2.787822,0.07865169,0.9213483,percent,0,1498,0.08363466,0.018296901,0.07688264,false,0.27204,2.85642,0.08695652,0.91304344,percent,0,1763,3011,0.0856926,0.047519192,0.17467722,false,0.23815127,3.0279233,0.072916664,0.9270833,percent,0,1794,3619,N/A,0.090837695,-0.034379695,-0.14436075,false,0.2374928,3.0874062,0.071428575,0.9285714,percent,0,1950,N/A,0.09262218,0.1647101,0.69353724,3.6551993,N/A,N/A,N/A,2511,N/A,N/A,N/A,N/A,N/A,2168,2683,2777,N/A,N/A,N/A,N/A,N/A,N/A,4368,N/A,N/A,5444,6630,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25,0,0,1,0.0,1,false,0.7457627,1.2542373,0.24858756,0.4180791,,N/A,1,3260,3728,5319,0.03762712,-0.9269699,-1.2429824,false,0.37675843,1.1302752,0.25,0.75,dollar,0,1857,0.033908255,0.29592213,0.78544265,false,0.7085033,1.2820537,0.3559322,0.6440678,dollar,0,1295,0.03846161,0.18345627,0.25893494,false,1.0513774,1.187039,0.46969697,0.530303,dollar,0,1466,5709,N/A,N/A,0.03561117,-0.6387294,-0.60751677,false,0.6097373,1.1856002,0.33962265,0.6603773,dollar,0,1092,0.035568003,-0.28396472,-0.46571654,false,0.37537882,1.2285124,0.23404256,0.7659574,dollar,0,1451,0.03685537,0.01807402,0.04814875,false,0.44021255,1.2190502,0.26530612,0.7346939,dollar,0,1014,0.036571503,0.033844702,0.07688264,false,0.4072974,1.3237166,0.2352941,0.7647059,dollar,0,1202,2840,0.039711498,0.07114558,0.17467722,false,0.6161544,1.2323086,0.33333334,0.6666666,dollar,0,2059,6708,N/A,0.03696926,-0.08894851,-0.14436075,false,0.5781944,1.2244117,0.3207547,0.6792453,dollar,0,1606,N/A,0.03673235,0.40099934,0.69353724,2.417984,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2294,N/A,4508,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2012.0,lose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25,0,0,2,0.0,2,false,2.215909,0.784091,0.7386363,0.26136366,,N/A,1,1810,2247,2621,0.023522729,-2.7543359,-1.2429824,false,0.80760187,0.6393514,0.55813956,0.44186044,dollar,0,1607,0.019180542,0.63432497,0.78544265,false,1.5524411,0.8774667,0.6388889,0.3611111,dollar,0,1311,0.026324,0.40198126,0.25893494,false,1.3897355,1.5253196,0.47674415,0.5232558,dollar,0,1466,N/A,N/A,N/A,0.045759585,-0.8442876,-0.60751677,false,0.84350383,1.4845668,0.36231884,0.6376812,dollar,0,1451,0.044537004,-0.39283368,-0.46571654,false,0.37121543,1.687343,0.18032786,0.8196721,dollar,0,1435,0.050620288,0.01787356,0.04814875,false,0.7767026,1.3507869,0.36507937,0.6349206,dollar,0,1419,0.040523607,0.059714943,0.07688264,false,0.7433612,1.4867222,0.33333334,0.6666666,dollar,0,1077,N/A,0.044601668,0.12984827,0.17467722,false,0.6126501,1.8039143,0.2535211,0.74647886,dollar,0,1326,2184,N/A,0.054117426,-0.08844263,-0.14436075,false,0.61414117,1.7741854,0.25714287,0.7428571,dollar,0,1825,2917,0.053225562,0.42592975,0.69353724,3.0561724,4119,5804,N/A,1794,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5180,2028,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25,0,0,3,0.0,3,false,1.0681819,0.9318181,0.35606062,0.31060603,,780,1,1357,1701,N/A,0.027954543,-1.3277313,-1.2429824,false,0.6511182,0.6168489,0.5135135,0.4864865,percent,0,1435,0.018505465,0.511416,0.78544265,false,0.744214,1.3192885,0.36065573,0.6393443,percent,0,2230,0.039578654,0.19270301,0.25893494,false,0.6420603,0.68097305,0.27638876,0.2931396,percent,0,1607,4789,N/A,N/A,0.02042919,-0.3900624,-0.60751677,false,0.50861305,0.5425206,0.48387098,0.516129,percent,0,1826,0.016275616,-0.23686951,-0.46571654,false,0.43902254,0.43902254,0.5,0.5,percent,0,1451,0.013170676,0.021138387,0.04814875,false,0.57477087,0.3381005,0.6296296,0.37037036,percent,0,1810,0.010143015,0.0441899,0.07688264,false,0.5011797,0.46776772,0.51724136,0.4827586,percent,0,1201,2746,0.014033031,0.08754468,0.17467722,false,0.64044034,0.43819606,0.59375,0.40625003,percent,0,1794,N/A,N/A,0.013145882,-0.09245445,-0.14436075,false,0.5698918,0.4357996,0.56666666,0.4333333,percent,0,1232,N/A,0.013073987,0.3952412,0.69353724,1.5891018,N/A,N/A,N/A,2698,5179,5475,N/A,N/A,N/A,6396,6802,3713,6505,N/A,N/A,4227,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3214.0,lose,N/A,N/A,N/A,N/A,N/A,N/A,5538.0,lose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25,0,0,4,0.0,4,false,0.33898306,1.661017,0.11299435,0.5536723,,N/A,1,5523,7098,N/A,0.049830507,-0.42134997,-1.2429824,false,0.27300403,1.5356476,0.1509434,0.8490566,dollar,0,2558,0.04606943,0.214429,0.78544265,false,1.090259,1.090259,0.5,0.5,dollar,0,1108,0.03270777,0.28230613,0.25893494,false,1.1155986,1.4198526,0.44000003,0.56,dollar,0,1154,2153,N/A,N/A,0.042595576,-0.6777448,-0.60751677,false,0.57691777,1.493199,0.27868852,0.7213115,dollar,0,1139,0.044795968,-0.26868016,-0.46571654,false,0.84826684,1.0518509,0.44642857,0.55357146,dollar,0,1326,0.031555526,0.040842988,0.04814875,false,0.782601,1.1909145,0.39655173,0.6034483,dollar,0,951,0.035727434,0.06016843,0.07688264,false,0.6113463,1.4604385,0.29508197,0.7049181,dollar,0,1217,2387,0.043813154,0.10678828,0.17467722,false,1.1161402,1.1161402,0.5,0.5,dollar,0,1498,2683,4009,0.033484206,-0.16112684,-0.14436075,false,0.95549,1.1602379,0.4516129,0.5483871,dollar,0,1576,3183,0.03480714,0.6626679,0.69353724,3.1067705,N/A,N/A,N/A,1997,N/A,N/A,N/A,N/A,N/A,2527,N/A,2043,2839,N/A,1233,4165,N/A,N/A,3962,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3339.0,lose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25,0,0,5,0.0,5,false,1.5340909,1.4659091,0.5113636,0.48863637,,1373,1,1934,4196,N/A,0.04397727,-1.906848,-1.2429824,false,0.3425449,1.6099612,0.1754386,0.8245614,percent,0,1420,0.048298832,0.26904938,0.78544265,false,1.6629566,0.74663365,0.69014084,0.3098592,percent,0,1748,0.022399008,0.43059757,0.25893494,false,1.1217986,1.8016766,0.38372093,0.61627907,percent,0,1092,4305,N/A,N/A,0.054050297,-0.68151146,-0.60751677,false,0.6082453,1.8585274,0.24657533,0.75342464,percent,0,764,0.05575582,-0.2832699,-0.46571654,false,0.97920626,1.3168635,0.42647058,0.57352936,percent,0,889,0.039505906,0.047147557,0.04814875,false,0.71516305,1.6687138,0.3,0.70000005,percent,0,1233,0.050061412,0.054983623,0.07688264,false,0.9896114,1.5014794,0.39726028,0.60273975,percent,0,1108,1592,0.04504438,0.17286257,0.17467722,false,1.1240684,1.6009458,0.4125,0.5875,percent,0,874,5257,N/A,0.048028372,-0.16227135,-0.14436075,false,1.021535,1.6004051,0.38961035,0.61038965,percent,0,764,3697,0.048012152,0.7084726,0.69353724,3.6922843,N/A,N/A,N/A,3932,N/A,N/A,N/A,N/A,N/A,1248,1809,5007,2231,N/A,N/A,N/A,N/A,N/A,N/A,6209,N/A,4492,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25,0,0,6,0.0,6,false,0.8863636,2.1136365,0.29545453,0.7045455,,1388,1,2012,5273,N/A,0.06340909,-1.1017344,-1.2429824,false,1.0812362,1.3515452,0.44444445,0.5555555,percent,0,1654,0.040546354,0.84924906,0.78544265,false,1.0172029,2.746448,0.27027026,0.7297298,percent,0,1326,0.08239344,0.26338938,0.25893494,false,1.4955231,2.651155,0.36065573,0.63934433,percent,0,1014,2590,N/A,N/A,0.07953465,-0.9085553,-0.60751677,false,0.95450485,2.5907989,0.26923078,0.7307693,percent,0,1076,0.077723965,-0.4445287,-0.46571654,false,2.008244,1.2594073,0.6145833,0.38541666,percent,0,3229,0.03778222,0.09669444,0.04814875,false,1.6682019,1.7362916,0.49,0.51,percent,0,1170,0.05208875,0.12825577,0.07688264,false,1.8288156,1.7610816,0.509434,0.49056602,percent,0,951,3401,0.052832447,0.31945243,0.17467722,false,2.1835382,1.8082423,0.5470086,0.45299143,percent,0,920,4492,N/A,0.054247268,-0.31521723,-0.14436075,false,2.0127082,1.7397985,0.53636366,0.46363637,percent,0,983,1856,0.052193955,1.3958881,0.69353724,5.8189793,N/A,N/A,N/A,3027,5913,N/A,N/A,N/A,N/A,2277,6926,N/A,2309,5133,N/A,4820,N/A,5507,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
26,0,0,0,0.0,0,false,0.92045456,2.0795455,0.3068182,0.6931818,,1248,1,2340,7488,N/A,0.062386364,0.339761,0.36912304,false,0.5448373,2.9285004,0.15686275,0.84313726,percent,0,1466,0.08785501,0.37169117,0.6822058,false,0.40941724,3.6847553,0.1,0.90000004,percent,0,2137,0.110542655,-0.025103893,-0.06131616,false,0.3738538,3.8065119,0.08943089,0.91056913,percent,0,1654,4478,N/A,N/A,0.114195354,0.13107413,0.35060263,false,0.64564484,3.805906,0.14503817,0.8549618,percent,0,1420,0.11417718,-0.033412095,-0.051749963,false,0.5453433,3.9878225,0.120300755,0.87969923,percent,0,1295,0.11963467,0.25353822,0.4649149,false,0.5793481,4.3962293,0.11643837,0.8835616,percent,0,1622,0.13188687,0.43082935,0.7436451,false,0.612088,5.1347384,0.10650887,0.8934911,percent,0,1435,4446,0.15404215,-0.23312983,-0.3808763,false,0.54352355,5.163474,0.09523809,0.90476197,percent,0,1326,N/A,N/A,0.15490422,-0.067173645,-0.1235892,false,0.4747485,5.323965,0.081871346,0.9181286,percent,0,1560,4040,0.15971895,-0.45290738,-0.95399433,5.666557,N/A,N/A,N/A,5600,N/A,N/A,N/A,N/A,N/A,4446,N/A,2870,5631,N/A,N/A,4368,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
