;; Experiment Time: Wed Nov 14 17:43:08 PST 2012
;; Number of Subjects Used: 10
;; Number of Matches Run: 41
;;
;; Table Name: Client Round Data
matchId,roundId,groupId,clientId,payoff,id,period.0.stillInitialView,period.0.riskyHoldings,period.0.safeHoldings,period.0.riskyPercent,period.0.safePercent,period.0.initialViewType,period.0.dollarChoices.0,period.0.numSwitches,period.0.dragTimes.0,period.0.dragTimes.1,period.0.safeReturn,period.0.riskyReturn,period.0.riskyDraw,period.1.stillInitialView,period.1.riskyHoldings,period.1.safeHoldings,period.1.riskyPercent,period.1.safePercent,period.1.initialViewType,period.1.numSwitches,period.1.dragTimes.0,period.1.dragTimes.1,period.1.safeReturn,period.1.riskyReturn,period.1.riskyDraw,period.2.stillInitialView,period.2.riskyHoldings,period.2.safeHoldings,period.2.riskyPercent,period.2.safePercent,period.2.initialViewType,period.2.numSwitches,period.2.dragTimes.0,period.2.dragTimes.1,period.2.dragTimes.2,period.2.dragTimes.3,period.2.safeReturn,period.2.riskyReturn,period.2.riskyDraw,period.3.stillInitialView,period.3.riskyHoldings,period.3.safeHoldings,period.3.riskyPercent,period.3.safePercent,period.3.initialViewType,period.3.numSwitches,period.3.dragTimes.0,period.3.dragTimes.1,period.3.safeReturn,period.3.riskyReturn,period.3.riskyDraw,period.4.stillInitialView,period.4.riskyHoldings,period.4.safeHoldings,period.4.riskyPercent,period.4.safePercent,period.4.initialViewType,period.4.numSwitches,period.4.dragTimes.0,period.4.dragTimes.1,period.4.safeReturn,period.4.riskyReturn,period.4.riskyDraw,period.5.stillInitialView,period.5.riskyHoldings,period.5.safeHoldings,period.5.riskyPercent,period.5.safePercent,period.5.initialViewType,period.5.numSwitches,period.5.dragTimes.0,period.5.safeReturn,period.5.riskyReturn,period.5.riskyDraw,period.6.stillInitialView,period.6.riskyHoldings,period.6.safeHoldings,period.6.riskyPercent,period.6.safePercent,period.6.initialViewType,period.6.numSwitches,period.6.dragTimes.0,period.6.dragTimes.1,period.6.safeReturn,period.6.riskyReturn,period.6.riskyDraw,period.7.stillInitialView,period.7.riskyHoldings,period.7.safeHoldings,period.7.riskyPercent,period.7.safePercent,period.7.initialViewType,period.7.numSwitches,period.7.dragTimes.0,period.7.dragTimes.1,period.7.safeReturn,period.7.riskyReturn,period.7.riskyDraw,period.8.stillInitialView,period.8.riskyHoldings,period.8.safeHoldings,period.8.riskyPercent,period.8.safePercent,period.8.initialViewType,period.8.numSwitches,period.8.dragTimes.0,period.8.dragTimes.1,period.8.safeReturn,period.8.riskyReturn,period.8.riskyDraw,period.9.stillInitialView,period.9.riskyHoldings,period.9.safeHoldings,period.9.riskyPercent,period.9.safePercent,period.9.initialViewType,period.9.numSwitches,period.9.dragTimes.0,period.9.dragTimes.1,period.9.safeReturn,period.9.riskyReturn,period.9.riskyDraw,endOfPathHoldings,period.0.percentChoices.0,period.0.dragTimes.2,period.0.dragTimes.3,period.1.dragTimes.2,period.1.dragTimes.3,period.1.dragTimes.4,period.2.dragTimes.4,period.3.dragTimes.2,period.3.dragTimes.3,period.3.dragTimes.4,period.3.dragTimes.5,period.3.dragTimes.6,period.3.dragTimes.7,period.5.dragTimes.1,period.5.dragTimes.2,period.6.dragTimes.2,period.1.percentChoices.0,period.1.dollarChoices.0,period.4.dragTimes.2,period.4.dragTimes.3,period.6.dragTimes.3,period.6.dragTimes.4,period.7.dragTimes.2,period.8.dragTimes.2,period.9.dragTimes.2,period.7.dragTimes.3,period.2.percentChoices.0,period.3.percentChoices.0,period.5.dollarChoices.0,period.6.percentChoices.0,period.7.dollarChoices.0,period.9.percentChoices.0,period.0.dragTimes.4,period.0.dragTimes.5,period.0.dragTimes.6,period.0.dragTimes.7,period.0.dragTimes.8,period.0.dragTimes.9,period.0.dragTimes.10,period.8.dragTimes.3,period.8.dragTimes.4,period.8.dragTimes.5,period.8.dragTimes.6,period.9.dragTimes.3,period.3.dollarChoices.0,period.4.percentChoices.0,period.8.percentChoices.0,period.5.dragTimes.3,period.5.dragTimes.4,period.2.dollarChoices.0,period.4.dollarChoices.0,period.5.percentChoices.0,period.6.dollarChoices.0,period.7.percentChoices.0,period.8.dollarChoices.0,period.7.dragTimes.4,period.9.dollarChoices.0,period.6.percentChoices.1,period.9.dragTimes.4,period.7.dragTimes.5,period.0.dollarChoices.1,period.8.dollarChoices.1,period.6.dollarChoices.1,period.5.percentChoices.1,period.9.dragTimes.5,period.0.percentChoices.1,period.4.percentChoices.1,period.4.dollarChoices.1,period.5.dollarChoices.1,period.2.dragTimes.5,period.7.dollarChoices.1,period.4.dragTimes.4,period.3.dollarChoices.1,period.9.dollarChoices.1,period.1.dragTimes.5,period.0.betTime,period.0.betResult,period.1.betTime,period.1.betResult,period.3.betTime,period.3.betResult,period.4.dragTimes.5,period.4.betTime,period.4.betResult,period.9.dragTimes.6,period.2.betTime,period.2.betResult,period.5.betTime,period.5.betResult,period.6.betTime,period.6.betResult,period.7.betTime,period.7.betResult,period.8.betTime,period.8.betResult,period.9.betTime,period.9.betResult,period.8.percentChoices.1,period.2.percentChoices.1,period.6.dragTimes.5,period.6.dragTimes.6,period.6.dragTimes.7,period.6.dragTimes.8,period.6.dragTimes.9,period.6.dragTimes.10,period.7.percentChoices.1,period.1.percentChoices.1,period.2.dollarChoices.1,period.3.percentChoices.1,period.4.view.0.index,period.4.view.0.time,period.8.view.0.index,period.8.view.0.time,period.9.percentChoices.1,period.7.dragTimes.6,period.7.dragTimes.7,period.1.dollarChoices.1,period.1.dragTimes.6,period.0.percentChoices.2,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer,questionRound.0.question.10.answer,
21,0,0,8,0.0,8,false,2.6931818,0.30681825,0.89772725,0.10227275,,N/A,1,2449,N/A,0.009204547,0.3368396,0.12507124,false,0.68040705,2.687608,0.2020202,0.79797983,percent,0,1498,2683,0.08062824,0.12925918,0.18997332,false,0.16938663,3.4216096,0.047169812,0.9528302,percent,0,2652,N/A,N/A,N/A,0.10264829,0.04129861,0.2438127,false,0.34003758,3.4003756,0.09090909,0.9090909,percent,0,1654,2356,0.10201126,0.05393399,0.15861185,false,0.40704742,3.4938235,0.104347825,0.8956522,percent,0,2200,N/A,0.1048147,0.16492808,0.4051815,false,0.37338224,3.835654,0.088709675,0.9112903,percent,0,1934,0.11506962,0.1525805,0.40864423,false,0.47500846,4.037572,0.10526316,0.8947368,percent,0,2216,2886,0.12112715,-0.269734,-0.56785095,false,1.2602503,3.1676562,0.2846154,0.7153846,percent,0,2793,N/A,0.09502968,-0.06590544,-0.05229551,false,0.95300967,3.5057144,0.21374045,0.7862596,percent,0,1748,N/A,0.10517143,0.43683958,0.45837897,false,0.7487415,3.3693366,0.14629349,0.65832067,percent,0,2933,3479,0.1010801,-0.70094144,-0.9361595,3.7640214,1107,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2511,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1435.0,lose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
21,0,0,9,0.0,9,false,1.3977273,1.6022727,0.4659091,0.53409094,,5398,3,2995,6318,0.04806818,0.17481549,0.12507124,false,2.7236094,0.51067686,0.84210527,0.15789476,percent,1,15,4555,0.015320306,0.51741314,0.18997332,false,2.7622685,1.0571644,0.7232143,0.2767857,dollar,3,3541,N/A,N/A,N/A,0.03171493,0.67347616,0.2438127,false,1.7641095,2.8497152,0.38235295,0.61764705,percent,2,2886,5102,0.085491456,0.27980867,0.15861185,false,1.7696048,3.232932,0.3537415,0.64625853,percent,2,2762,5476,0.09698796,0.7170111,0.4051815,false,2.2778382,3.7057366,0.38068184,0.6193182,percent,2,2387,0.111172095,0.9308255,0.40864423,false,5.645984,1.5985618,0.7793427,0.22065727,percent,2,3292,6194,0.04795685,-3.2060776,-0.56785095,false,3.2534838,1.5928516,0.67132866,0.32867137,percent,3,4149,5959,0.047785547,-0.17014259,-0.05229551,false,3.9119449,0.8164058,0.82733816,0.17266186,dollar,2,2324,4586,0.024492173,1.7931533,0.45837897,false,6.382619,0.64505196,0.90821254,0.09178744,dollar,2,3541,N/A,0.019351559,-5.975149,-0.9361595,3.1672258,2246,10000,N/A,5475,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4883,5632,N/A,N/A,3166,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16,4306,1747,5039,1529,1809,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2294,4680,1794,N/A,N/A,2527,1810,4103,2169,3744,3947,N/A,5756,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9079,N/A,N/A,N/A,N/A,5460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6084,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22,0,0,0,0.0,0,false,0.3068182,2.6931818,0.10227273,0.89772725,,N/A,1,1825,2340,0.08079545,-0.21264972,-0.69308054,false,0.6127109,2.3146856,0.20930232,0.79069763,percent,0,1310,2434,0.069440566,0.6210326,1.0135818,false,0.3072422,2.7651799,0.075444594,0.67900133,percent,0,2793,5835,N/A,N/A,0.0829554,-0.10365398,-0.33736894,false,2.2346733,19.832726,0.096875824,0.859773,percent,0,1061,3245,0.59498173,-0.5721104,-0.25601524,false,3.2014844,17.95615,0.14448674,0.81038207,percent,0,1232,3838,0.5386845,-0.7391331,-0.230872,false,3.0611022,16.975203,0.1455152,0.80694795,percent,0,1280,0.50925606,3.3154402,1.0830871,false,2.664833,22.861462,0.10046006,0.8618415,percent,0,1326,1982,0.6858438,1.1088598,0.41610855,false,2.6728003,23.914528,0.09688507,0.8668664,percent,0,1575,2043,0.71743584,-1.999377,-0.7480458,false,4.755602,20.141373,0.18363543,0.77775,percent,0,1482,6349,0.6042412,2.052234,0.4315403,false,1.7451274,26.32234,0.062176164,0.93782383,percent,0,2948,N/A,0.78967017,-0.44622633,-0.2556984,28.463394,3681,2776,3151,3370,6037,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1576,2668,3916,N/A,N/A,N/A,N/A,N/A,N/A,2964,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4305,7066,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4243.0,lose,N/A,4571.0,lose,N/A,1514.0,win,3354.0,lose,4556.0,lose,4461.0,lose,7005.0,lose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22,0,0,1,0.0,1,false,0.75,2.25,0.25,0.75,,N/A,1,1732,2106,0.067499995,-0.51981044,-0.69308054,false,0.6134867,2.0790384,0.22784808,0.7721519,percent,0,1389,3042,0.06237115,0.62181896,1.0135818,false,0.81384283,3.0180006,0.21238938,0.78761065,percent,0,1107,1560,1997,N/A,0.090540014,-0.27456528,-0.33736894,false,0.67694235,3.0123935,0.18348624,0.8165138,percent,0,1326,3026,0.0903718,-0.17330755,-0.25601524,false,0.779594,2.8472128,0.21495327,0.78504676,percent,0,1217,N/A,0.085416384,-0.17998643,-0.230872,false,0.6764767,2.875026,0.1904762,0.8095238,percent,0,1217,0.086250775,0.7326832,1.0830871,false,0.91715723,4.042286,0.1849315,0.81506854,percent,0,1654,3932,0.12126858,0.38163698,0.41610855,false,0.9540633,4.599948,0.17177914,0.82822084,percent,0,1092,1685,0.13799843,-0.71368307,-0.7480458,false,0.4748558,4.7146397,0.09150327,0.90849674,percent,0,1310,N/A,0.14143918,0.20491943,0.4315403,false,0.95390874,4.6332707,0.17073171,0.8292683,percent,0,1966,6958,0.13899812,-0.24391295,-0.2556984,5.5109525,3432,2512,4088,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2216,N/A,N/A,3167,N/A,N/A,N/A,N/A,N/A,N/A,4462,4790,5304,5788,6053,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22,0,0,2,0.0,2,false,2.0454545,0.9545455,0.6818182,0.31818184,,N/A,1,1701,2122,0.028636364,-1.4176648,-0.69308054,false,0.7139919,1.2919853,0.3559322,0.64406776,percent,0,1295,N/A,0.038759556,0.72368914,1.0135818,false,2.0400715,1.2580442,0.6185567,0.38144332,percent,0,2168,N/A,N/A,N/A,0.037741326,-0.68825674,-0.33736894,false,1.2229658,1.5287074,0.44444442,0.5555556,percent,0,1763,2637,0.04586122,-0.3130979,-0.25601524,false,1.02215,1.4991534,0.4054054,0.5945946,percent,0,1123,N/A,0.0449746,-0.23598583,-0.230872,false,0.85346115,1.5020915,0.36231884,0.6376811,percent,0,1045,0.045062743,0.92437273,1.0830871,false,2.542559,1.5255353,0.625,0.375,percent,0,2090,6271,0.04576606,1.0579805,0.41610855,false,3.4929547,1.9329944,0.64375,0.35625,percent,0,1794,3074,0.05798983,-2.61289,-0.7480458,false,1.4644781,2.1796885,0.40186915,0.5981308,percent,0,1482,N/A,0.065390654,0.6319814,0.4315403,false,1.8824841,1.6173452,0.41834566,0.3594237,percent,0,1950,N/A,0.048520356,-0.4813482,-0.2556984,3.123615,2871,3510,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3838.0,lose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22,0,0,3,0.0,3,false,0.92045456,2.0795455,0.3068182,0.6931818,,N/A,1,2777,5320,0.062386364,-0.63794917,-0.69308054,false,0.54071474,2.061475,0.20779221,0.7922078,percent,0,1154,N/A,0.06184425,0.54805857,1.0135818,false,1.3975713,2.215662,0.38679245,0.6132076,percent,0,1045,N/A,N/A,N/A,0.066469856,-0.47149715,-0.33736894,false,0.98046976,2.2990327,0.29896906,0.70103097,percent,0,905,N/A,0.06897098,-0.25101522,-0.25601524,false,0.8497323,2.2772827,0.27173913,0.72826093,percent,0,905,N/A,0.06831848,-0.19617939,-0.230872,false,0.64475185,2.3754017,0.21348314,0.7865169,percent,0,1264,0.071262054,0.6983224,1.0830871,false,1.5296911,2.8214302,0.3515625,0.6484375,percent,0,3229,N/A,0.0846429,0.6365175,0.41610855,false,1.5089865,2.7161756,0.28879228,0.5198261,percent,0,1139,N/A,0.081485264,-1.128791,-0.7480458,false,0.5121247,1.9997251,0.14582762,0.5694221,percent,0,1263,N/A,0.05999175,0.22100246,0.4315403,false,0.46204948,1.3861485,0.1622252,0.4866756,percent,0,1310,N/A,0.041584454,-0.11814532,-0.2556984,1.7855327,1919,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2106.0,lose,3759.0,lose,2496.0,lose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22,0,0,4,0.0,4,false,0.0,3.0,0.0,1.0,,2823,1,4571,7753,0.089999996,-0.0,-0.69308054,false,0.0,3.09,0.0,1.0,dollar,0,250,1155,0.0927,0.0,1.0135818,false,1.6929255,1.4897745,0.5319149,0.4680851,dollar,0,1342,1841,2325,N/A,0.04469323,-0.57114047,-0.33736894,false,0.74490803,1.9977081,0.27160493,0.72839504,dollar,0,1154,1684,0.05993124,-0.1907078,-0.25601524,false,0.8105524,1.8237429,0.30769232,0.6923077,dollar,0,1201,3135,0.054712284,-0.18713386,-0.230872,false,0.64751613,1.8743888,0.25675675,0.7432432,dollar,0,1155,0.056231663,0.70131636,1.0830871,false,0.85027504,2.992968,0.22123894,0.778761,dollar,0,1045,4336,0.08978904,0.3538067,0.41610855,false,1.0505917,3.3212254,0.24031007,0.7596899,dollar,0,951,3494,0.09963676,-0.7858907,-0.7480458,false,0.579197,3.3389003,0.14782609,0.8521739,dollar,0,1872,3276,0.100167006,0.24994685,0.4315403,false,1.1253299,3.2054849,0.25984251,0.7401574,dollar,0,1030,N/A,0.09616455,-0.28774506,-0.2556984,4.173077,N/A,N/A,N/A,1888,3136,5133,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2293,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6490,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22,0,0,5,0.0,5,false,1.0227273,1.9772727,0.3409091,0.65909094,,1482,1,2200,6162,0.05931818,-0.7088324,-0.69308054,false,0.03397318,2.5140152,0.013333334,0.9866667,dollar,0,1014,1529,0.075420454,0.034434594,1.0135818,false,1.9698321,0.713215,0.73417723,0.26582277,dollar,0,702,2168,N/A,N/A,0.021396449,-0.66456014,-0.33736894,false,1.4269155,0.7134577,0.6666667,0.3333333,dollar,0,1154,2293,0.02140373,-0.36531213,-0.25601524,false,1.2603842,0.5790955,0.6851852,0.31481484,dollar,0,1170,2153,0.017372863,-0.29098743,-0.230872,false,1.0193701,0.57764304,0.63829786,0.3617021,dollar,0,983,0.01732929,1.1040666,1.0830871,false,2.2452276,1.360744,0.6226415,0.3773585,dollar,0,1108,4462,0.04082232,0.9342584,0.41610855,false,1.0224351,3.7830095,0.21276596,0.787234,dollar,0,983,6146,0.11349028,-0.76482826,-0.7480458,false,0.10186997,4.2785387,0.023255814,0.9767442,dollar,0,733,2433,0.12835616,0.043961,0.4315403,false,0.34057733,4.2231593,0.07462686,0.9253732,dollar,0,967,1482,0.12669478,-0.08708508,-0.2556984,4.613589,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3963,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5787,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22,0,0,6,3.8260365,6,false,2.0113637,0.98863626,0.67045456,0.3295454,,N/A,1,2605,5413,0.029659087,-1.3940371,-0.69308054,false,0.47227696,1.5517671,0.23333333,0.76666665,percent,0,1513,6957,0.046553012,0.4786913,1.0135818,false,2.2173846,0.6822722,0.7647059,0.23529412,percent,0,1654,4228,N/A,N/A,0.020468166,-0.7480767,-0.33736894,false,1.12553,1.159637,0.49253732,0.5074627,percent,0,1232,1654,0.034789108,-0.28815284,-0.25601524,false,1.151392,0.91434073,0.55737704,0.44262296,percent,0,874,3650,0.027430221,-0.26582417,-0.230872,false,1.4508929,0.4049003,0.7818182,0.2181818,percent,0,1014,0.012147009,1.5714434,1.0830871,false,3.1351147,1.5675573,0.6666667,0.33333334,percent,0,1248,3339,0.04702672,1.304548,0.41610855,false,3.1933682,2.174208,0.50150454,0.34144986,percent,0,3853,4696,0.065226234,-2.3887856,-0.7480458,false,0.7501651,3.0006604,0.2,0.8,percent,0,905,2325,0.09001981,0.32372648,0.4315403,false,2.1398098,2.1058447,0.504,0.49600002,percent,0,952,2075,0.06317534,-0.54714596,-0.2556984,3.8260365,1934,N/A,N/A,N/A,N/A,N/A,N/A,3682,N/A,N/A,N/A,N/A,N/A,2434,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5569,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2652.0,lose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22,0,0,7,0.0,7,false,0.6440678,1.3559322,0.21468927,0.4519774,,N/A,1,3307,3806,0.040677965,-0.44639087,-0.69308054,false,0.6502213,0.06844431,0.37832916,0.039824102,percent,0,3635,4384,0.0020533293,0.65905243,1.0135818,false,0.5417168,1.3204348,0.29090908,0.70909095,percent,0,2403,5523,N/A,N/A,0.039613042,-0.18275842,-0.33736894,false,0.16969128,0.5769504,0.09715289,0.33031982,percent,0,3978,N/A,0.01730851,-0.043443553,-0.25601524,false,0.06910686,0.6565152,0.0952381,0.9047619,percent,0,999,2824,0.019695455,-0.015954839,-0.230872,false,0.13292192,0.5981486,0.18181819,0.8181818,percent,0,1872,0.017944457,0.14396602,1.0830871,false,0.003195731,0.0055198986,0.003168119,0.005472205,percent,0,1623,N/A,1.6559695E-4,0.001329771,0.41610855,true,NaN,NaN,NaN,NaN,percent,0,1139,2044,N/A,N/A,N/A,true,NaN,NaN,NaN,NaN,percent,0,1139,2028,N/A,N/A,N/A,true,NaN,NaN,NaN,NaN,percent,0,N/A,N/A,N/A,N/A,N/A,0.010530385,4570,5288,N/A,5179,5866,6334,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3525,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2605,N/A,N/A,2933,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2028.0,lose,2215.0,lose,2652.0,lose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3495.0,lose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
