;; Experiment Time: Fri Nov 16 11:53:50 PST 2012
;; Number of Subjects Used: 7
;; Number of Matches Run: 41
;;
;; Table Name: Client Round Data
matchId,roundId,groupId,clientId,payoff,id,period.0.stillInitialView,period.0.riskyHoldings,period.0.safeHoldings,period.0.riskyPercent,period.0.safePercent,period.0.initialViewType,period.0.dollarChoices.0,period.0.numSwitches,period.0.dragTimes.0,period.0.dragTimes.1,period.0.safeReturn,period.0.riskyReturn,period.0.riskyDraw,period.1.stillInitialView,period.1.riskyHoldings,period.1.safeHoldings,period.1.riskyPercent,period.1.safePercent,period.1.initialViewType,period.1.numSwitches,period.1.dragTimes.0,period.1.safeReturn,period.1.riskyReturn,period.1.riskyDraw,period.2.stillInitialView,period.2.riskyHoldings,period.2.safeHoldings,period.2.riskyPercent,period.2.safePercent,period.2.initialViewType,period.2.numSwitches,period.2.dragTimes.0,period.2.dragTimes.1,period.2.safeReturn,period.2.riskyReturn,period.2.riskyDraw,period.3.stillInitialView,period.3.riskyHoldings,period.3.safeHoldings,period.3.riskyPercent,period.3.safePercent,period.3.initialViewType,period.3.numSwitches,period.3.dragTimes.0,period.3.dragTimes.1,period.3.safeReturn,period.3.riskyReturn,period.3.riskyDraw,period.4.stillInitialView,period.4.riskyHoldings,period.4.safeHoldings,period.4.riskyPercent,period.4.safePercent,period.4.initialViewType,period.4.numSwitches,period.4.dragTimes.0,period.4.safeReturn,period.4.riskyReturn,period.4.riskyDraw,period.5.stillInitialView,period.5.riskyHoldings,period.5.safeHoldings,period.5.riskyPercent,period.5.safePercent,period.5.initialViewType,period.5.numSwitches,period.5.dragTimes.0,period.5.safeReturn,period.5.riskyReturn,period.5.riskyDraw,period.6.stillInitialView,period.6.riskyHoldings,period.6.safeHoldings,period.6.riskyPercent,period.6.safePercent,period.6.initialViewType,period.6.numSwitches,period.6.dragTimes.0,period.6.safeReturn,period.6.riskyReturn,period.6.riskyDraw,period.7.stillInitialView,period.7.riskyHoldings,period.7.safeHoldings,period.7.riskyPercent,period.7.safePercent,period.7.initialViewType,period.7.numSwitches,period.7.dragTimes.0,period.7.safeReturn,period.7.riskyReturn,period.7.riskyDraw,period.8.stillInitialView,period.8.riskyHoldings,period.8.safeHoldings,period.8.riskyPercent,period.8.safePercent,period.8.initialViewType,period.8.numSwitches,period.8.dragTimes.0,period.8.safeReturn,period.8.riskyReturn,period.8.riskyDraw,period.9.stillInitialView,period.9.riskyHoldings,period.9.safeHoldings,period.9.riskyPercent,period.9.safePercent,period.9.initialViewType,period.9.numSwitches,period.9.dragTimes.0,period.9.safeReturn,period.9.riskyReturn,period.9.riskyDraw,endOfPathHoldings,period.0.percentChoices.0,period.0.dragTimes.2,period.0.dragTimes.3,period.0.dragTimes.4,period.0.dragTimes.5,period.1.dragTimes.1,period.1.dragTimes.2,period.2.dragTimes.2,period.3.dragTimes.2,period.4.dragTimes.1,period.5.dragTimes.1,period.6.dragTimes.1,period.7.dollarChoices.0,period.7.dragTimes.1,period.8.dragTimes.1,period.9.dragTimes.1,period.9.dragTimes.2,period.4.dragTimes.2,period.7.dragTimes.2,period.6.percentChoices.0,period.6.dollarChoices.0,period.9.dragTimes.3,period.0.dragTimes.6,period.0.dragTimes.7,period.2.dragTimes.3,period.2.dragTimes.4,period.3.dragTimes.3,period.4.dragTimes.3,period.4.dragTimes.4,period.4.dragTimes.5,period.5.dragTimes.2,period.6.dragTimes.2,period.6.dragTimes.3,period.6.dragTimes.4,period.6.dragTimes.5,period.6.dragTimes.6,period.8.dragTimes.2,period.8.dragTimes.3,period.9.dragTimes.4,period.9.dragTimes.5,period.9.dragTimes.6,period.9.dragTimes.7,period.9.dragTimes.8,period.9.dragTimes.9,period.5.percentChoices.0,period.5.dollarChoices.0,period.1.dragTimes.3,period.1.dragTimes.4,period.1.dragTimes.5,period.3.percentChoices.0,period.4.dollarChoices.0,period.5.dragTimes.3,period.5.dragTimes.4,period.0.percentChoices.1,period.0.dollarChoices.1,period.7.dragTimes.3,period.1.percentChoices.0,period.2.percentChoices.0,period.9.dollarChoices.0,period.4.dragTimes.6,period.0.dragTimes.8,period.1.dollarChoices.0,period.8.dragTimes.4,period.8.dragTimes.5,period.3.dragTimes.4,period.3.dollarChoices.0,period.3.percentChoices.1,period.3.dollarChoices.1,period.4.percentChoices.0,period.6.percentChoices.1,period.7.percentChoices.0,period.7.dragTimes.4,period.1.betTime,period.1.betResult,period.0.betTime,period.0.betResult,period.9.betTime,period.9.betResult,period.5.betTime,period.5.betResult,period.8.betTime,period.8.betResult,period.4.betTime,period.4.betResult,period.7.dragTimes.5,period.7.dragTimes.6,period.7.dragTimes.7,period.3.betTime,period.3.betResult,period.0.dragTimes.9,period.1.dragTimes.6,period.1.dragTimes.7,period.2.dollarChoices.0,period.6.betTime,period.6.betResult,period.3.dragTimes.5,period.4.percentChoices.1,period.4.dollarChoices.1,period.7.percentChoices.1,period.8.dragTimes.6,period.8.dragTimes.7,period.8.dragTimes.8,period.8.dragTimes.9,period.2.betTime,period.2.betResult,period.7.betTime,period.7.betResult,period.4.view.0.index,period.4.view.0.time,period.5.dragTimes.5,period.5.dragTimes.6,period.5.dragTimes.7,period.5.dragTimes.8,period.8.view.0.index,period.8.view.0.time,period.1.dragTimes.8,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer,questionRound.0.question.10.answer,
24,0,0,5,0.0,5,false,1.6022727,1.3977273,0.53409094,0.4659091,,2293,1,3136,N/A,0.041931815,0.18058081,0.11270291,false,1.6675895,1.5654923,0.51578945,0.48421052,dollar,0,1046,0.04696477,0.5009533,0.30040565,false,2.0338848,1.8304961,0.5263158,0.4736842,dollar,0,858,4118,0.05491488,1.255267,0.61717707,false,3.6025386,2.0530596,0.6369863,0.36301368,dollar,0,1279,N/A,0.061591785,-1.3881617,-0.38532874,false,2.5534143,2.0117807,0.55932206,0.44067794,dollar,0,1233,0.06035342,-0.6504928,-0.2547541,false,2.025652,2.025652,0.5,0.5,dollar,0,1373,0.060769558,0.8459765,0.41763172,false,3.0662057,2.0958874,0.59398496,0.40601504,dollar,0,2231,0.06287662,-1.1274475,-0.3677012,false,2.2575562,2.0240161,0.5272727,0.4727273,dollar,0,1279,0.060720485,0.8097227,0.35867223,false,2.5519521,1.7643125,0.4800273,0.3318707,dollar,0,1201,0.052929375,-0.4317941,-0.1692015,false,2.3753843,1.5965698,0.5980392,0.4019608,dollar,0,1809,0.047897093,0.6665316,0.28059947,4.7892933,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3916,N/A,N/A,N/A,4492,N/A,3993,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5429.0,lose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
24,0,0,6,0.0,6,false,2.1136363,0.88636374,0.70454544,0.2954546,,N/A,1,2512,4259,0.026590912,0.23821296,0.11270291,false,2.185831,1.0929153,0.6666667,0.33333328,percent,0,967,0.032787457,0.656636,0.30040565,false,2.718309,1.3591542,0.6666667,0.33333328,percent,0,1076,1591,0.040774625,1.677678,0.61717707,false,4.511557,1.9272676,0.7006802,0.29931977,percent,0,842,2511,0.057818025,-1.7384326,-0.38532874,false,3.1369457,1.9170227,0.62068963,0.37931037,percent,4,702,0.05751068,-0.79914975,-0.2547541,false,3.1409125,1.2650895,0.7128713,0.28712866,percent,2,686,0.037952684,1.3117447,0.41763172,false,4.281037,1.7910457,0.705036,0.294964,percent,1,748,0.053731367,-1.5741425,-0.3677012,false,3.1911895,1.6174519,0.6636364,0.33636358,dollar,3,1326,0.048523556,1.1445911,0.35867223,false,4.141423,2.0925088,0.66433567,0.33566436,percent,0,234,0.06277526,-0.700735,-0.1692015,false,3.6804035,1.9716446,0.6511628,0.3488372,percent,0,1014,0.059149336,1.0327193,0.28059947,6.903365,1638,5569,N/A,N/A,N/A,4024,N/A,N/A,N/A,3432,1856,1263,2855,1809,5211,4976,N/A,N/A,3791,N/A,1840,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4446,2730,6926,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5039,2309,N/A,N/A,N/A,N/A,4571,N/A,N/A,N/A,N/A,6786,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5101,N/A,390,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6973,6396,3385,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25,0,0,0,0.0,0,false,1.3977273,1.6022727,0.4659091,0.53409094,,4446,1,1404,2059,0.04806818,-0.7405693,-0.5298382,false,2.3376663,0.13551688,0.9452055,0.05479452,dollar,0,920,0.004065506,-2.032287,-0.86936575,false,1.0856463,0.033926368,0.96969706,0.030302962,dollar,0,749,1061,0.001017791,0.39494658,0.36378938,false,1.5629632,0.03397751,0.97872335,0.021276625,dollar,0,1045,1747,0.0010193252,-0.99160373,-0.6344383,false,0.82918257,0.034549296,0.96,0.040000025,dollar,0,1264,0.0010364789,-0.16482936,-0.19878536,false,0.7152881,0.0,1.0,0.0,dollar,0,3339,0.0,-0.063129865,-0.08825795,false,0.6548639,0.0,1.0,0.0,dollar,0,655,0.0,-0.38351357,-0.5856386,false,0.33145058,0.03314504,0.90909094,0.09090905,dollar,0,1108,9.943512E-4,-0.021728847,-0.065556824,false,0.13782322,0.20673484,0.4,0.6,dollar,0,1326,0.006202045,0.0037892545,0.027493585,false,0.35460192,0.0,1.0,0.0,dollar,0,1123,0.0,-0.19208431,-0.54169,0.20629472,N/A,3728,3946,5179,8190,1872,N/A,1592,N/A,2090,3947,1185,N/A,2231,2074,2044,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2496,N/A,N/A,N/A,N/A,N/A,4712,1653,N/A,N/A,N/A,N/A,2558,2979,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4056,5538,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5803,6255,6754,6926,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25,0,0,1,0.26166645,1,false,1.3295455,1.6704545,0.44318184,0.5568182,,2090,1,2636,3650,0.050113633,-0.704444,-0.5298382,false,1.8605398,0.642732,0.7432432,0.25675678,dollar,0,1108,0.019281961,-1.6174896,-0.86936575,false,1.4076517,0.03433299,0.97619045,0.02380954,dollar,0,968,2340,0.0010299897,0.5120887,0.36378938,false,2.0606515,0.0,1.0,0.0,dollar,0,1341,2948,0.0,-1.3073562,-0.6344383,false,1.0243368,0.06828916,0.93749994,0.06250004,dollar,0,1903,0.0020486747,-0.20362316,-0.19878536,false,0.91001314,0.0,1.0,0.0,dollar,0,1341,0.0,-0.080315895,-0.08825795,false,0.8331395,0.0,1.0,0.0,dollar,0,1217,0.0,-0.48791862,-0.5856386,false,0.4307184,0.033132195,0.9285714,0.0714286,dollar,0,1388,9.939659E-4,-0.02823653,-0.065556824,false,0.40385878,0.0336549,0.9230769,0.07692308,dollar,0,1341,0.0010096469,0.011103526,0.027493585,false,0.44978088,0.0,1.0,0.0,dollar,0,1326,0.0,-0.24364181,-0.54169,0.26166645,N/A,5007,N/A,N/A,N/A,2028,N/A,N/A,N/A,2948,2387,2247,N/A,2620,N/A,2371,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25,0,0,2,0.0,2,false,1.5,1.5,0.5,0.5,,N/A,1,2106,5523,0.044999998,-0.7947573,-0.5298382,false,0.8207494,1.6073009,0.33802816,0.6619718,percent,0,889,0.048219025,-0.71353143,-0.86936575,false,1.9995923,0.0,1.0,0.0,percent,0,920,2433,0.0,0.72743046,0.36378938,false,1.4554012,1.4215546,0.5058824,0.49411765,percent,0,1045,4431,0.042646635,-0.9233622,-0.6344383,false,2.2359033,0.0,1.0,0.0,percent,0,967,0.0,-0.44446483,-0.19878536,false,1.8328277,0.0,1.0,0.0,percent,0,1045,0.0,-0.16176163,-0.08825795,false,1.677999,0.0,1.0,0.0,percent,0,1107,0.0,-0.98270094,-0.5856386,false,0.93422633,0.0,1.0,0.0,percent,0,1170,0.0,-0.061244912,-0.065556824,false,0.87494576,0.0,1.0,0.0,percent,0,1295,0.0,0.024055395,0.027493585,false,0.8993349,0.0,1.0,0.0,percent,0,1357,0.0,-0.4871607,-0.54169,0.52320087,1389,N/A,N/A,N/A,N/A,6755,N/A,4649,N/A,2106,2481,2324,N/A,2184,2387,2246,N/A,3807,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25,0,0,3,0.0,3,false,1.7727273,1.2272727,0.59090906,0.4090909,,3510,1,4259,N/A,0.03681818,-0.93925864,-0.5298382,false,1.1199112,1.1877847,0.4852941,0.5147059,dollar,0,1342,0.035633538,-0.9736124,-0.86936575,false,0.6771618,1.0157427,0.4,0.59999996,dollar,0,1528,2776,0.030472279,0.24634427,0.36378938,false,0.6506682,1.3698277,0.3220339,0.6779661,dollar,0,2590,N/A,0.041094832,-0.4128088,-0.6344383,false,0.91173214,0.8441964,0.5192308,0.48076922,dollar,0,2932,0.02532589,-0.18123901,-0.19878536,false,0.6063347,1.0105579,0.37499997,0.625,dollar,0,1295,0.030316737,-0.05351386,-0.08825795,false,0.20288987,0.39309913,0.12712486,0.24630441,dollar,0,1841,0.011792974,-0.11882014,-0.5856386,false,0.20714045,0.31071067,0.4,0.6,dollar,0,2761,0.00932132,-0.01357947,-0.065556824,false,0.17134285,0.3426857,0.33333334,0.6666667,dollar,0,2808,0.010280571,0.0047108294,0.027493585,false,0.16533914,0.36374614,0.3125,0.6875,dollar,0,3416,0.010912384,-0.08956256,-0.54169,0.47084692,N/A,N/A,N/A,N/A,N/A,6209,N/A,N/A,N/A,N/A,N/A,2606,N/A,5897,N/A,5210,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2918,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6474.0,lose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25,0,0,4,0.0,4,false,1.2613636,1.7386364,0.42045453,0.57954544,,N/A,1,3135,N/A,0.05215909,-0.6683186,-0.5298382,false,2.0942447,0.43911576,0.8266667,0.17333332,percent,0,1154,0.013173472,-1.8206646,-0.86936575,false,0.23875977,1.0914732,0.17948718,0.82051283,percent,0,1451,3557,0.032744195,0.08685827,0.36378938,false,1.467738,0.0,1.0,0.0,percent,0,1701,2918,0.0,-0.9311892,-0.6344383,false,0.7782435,0.0,1.0,0.0,percent,0,1576,0.0,-0.15470341,-0.19878536,false,0.6043701,0.03357613,0.9473684,0.052631598,percent,0,1529,0.0010072839,-0.05334047,-0.08825795,false,0.58789915,0.0,1.0,0.0,percent,0,1233,0.0,-0.34429643,-0.5856386,false,0.32731298,0.0,1.0,0.0,percent,0,1591,0.0,-0.0214576,-0.065556824,false,0.3065436,0.0,1.0,0.0,percent,0,1326,0.0,0.008427982,0.027493585,false,0.3150885,0.0,1.0,0.0,percent,0,1544,0.0,-0.1706803,-0.54169,0.18330723,2480,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3354,4617,2091,N/A,2979,2902,2340,N/A,6038,3775,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5553,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5132,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25,0,0,5,0.0,5,false,1.8068182,1.1931818,0.60227275,0.39772725,,N/A,1,3432,5070,0.03579545,-0.95732135,-0.5298382,false,1.2318726,1.0607791,0.53731346,0.46268657,percent,0,1108,0.03182337,-1.0709478,-0.86936575,false,0.71892595,0.8900988,0.44680852,0.5531915,percent,0,983,N/A,0.026702963,0.2615376,0.36378938,false,0.7873149,1.1638567,0.40350878,0.5964912,percent,0,951,N/A,0.0349157,-0.4995027,-0.6344383,false,0.77444494,0.84178805,0.47916666,0.5208334,percent,0,2012,0.02525364,-0.15394832,-0.19878536,false,1.0581386,0.4437356,0.70454544,0.29545456,percent,0,1825,0.013312068,-0.093389146,-0.08825795,false,0.64500463,0.7807951,0.45238096,0.54761904,percent,0,1201,0.023423852,-0.3777396,-0.5856386,false,0.27372363,0.8896018,0.23529412,0.7647059,percent,0,1217,0.026688054,-0.017944451,-0.065556824,false,1.1726446,0.0,1.0,0.0,percent,0,1061,0.0,0.032240205,0.027493585,false,1.136456,0.06887615,0.94285715,0.057142876,percent,0,2044,0.0020662844,-0.61560684,-0.54169,0.7320919,2746,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3447,6271,5194,N/A,3604,2621,3932,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
25,0,0,6,0.0,6,false,2.0113637,0.98863626,0.67045456,0.3295454,,N/A,1,2870,3526,0.029659087,-1.0656973,-0.5298382,false,1.3553141,0.8470713,0.61538464,0.38461536,percent,0,890,0.025412139,-1.1782637,-0.86936575,false,0.2203273,0.22032733,0.15293555,0.15293556,percent,0,1046,N/A,0.00660982,0.080152735,0.36378938,false,0.23797274,0.30596495,0.4375,0.5625,percent,0,1748,5008,0.009178949,-0.15097901,-0.6344383,false,0.20368844,0.2376365,0.46153846,0.5384615,percent,0,1264,0.007129095,-0.04049028,-0.19878536,false,0.17155595,0.24017833,0.41666666,0.5833333,percent,0,2231,0.00720535,-0.015141177,-0.08825795,false,0.101111844,0.30333555,0.25,0.75000006,percent,0,1139,0.0091000665,-0.059214998,-0.5856386,false,0.10056264,0.26816705,0.27272728,0.72727275,percent,0,1170,0.008045011,-0.006592567,-0.065556824,false,0.033672143,0.33672142,0.09090909,0.9090909,percent,0,1373,0.010101642,9.2576793E-4,0.027493585,false,0.069351606,0.3120822,0.18181819,0.8181818,percent,0,1747,0.009362466,-0.03756707,-0.54169,0.36179096,2137,5803,N/A,N/A,N/A,3479,N/A,N/A,N/A,4041,3744,2917,N/A,1700,3229,3495,N/A,N/A,6536,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4867,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4790.0,lose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
26,0,0,0,0.0,0,false,1.5,1.5,0.5,0.5,,4570,1,2870,3432,0.044999998,-0.028752906,-0.019168604,false,2.0336096,0.98291135,0.6741573,0.3258427,dollar,0,2715,0.02948734,1.9650555,0.9662894,false,3.5424945,2.8145845,0.55725193,0.44274807,dollar,0,1264,N/A,0.084437534,-1.4950244,-0.4220259,false,2.6592991,2.562597,0.5092593,0.49074072,dollar,0,983,5475,0.07687791,-0.12461893,-0.04686157,false,2.6610901,2.5159395,0.5140187,0.4859813,dollar,0,858,0.07547818,0.81390804,0.30585513,false,3.4900918,2.7145157,0.5625,0.4375,dollar,0,796,0.08143547,-0.95350456,-0.27320328,false,5.451695,0.0,1.0,0.0,dollar,0,1030,0.0,3.4150367,0.6264174,false,2.9141583,7.285395,0.2857143,0.7142857,dollar,0,1841,0.21856184,2.7325742,0.937689,false,3.057326,11.889602,0.20454545,0.79545456,dollar,0,2091,0.35668805,-0.30523413,-0.09983696,false,4.81003,10.2030945,0.32038835,0.6796117,dollar,0,2262,0.30609283,2.237962,0.46526986,18.16889,N/A,3775,5194,5865,7472,N/A,N/A,N/A,N/A,4243,4836,3775,N/A,6381,3885,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6958,N/A,N/A,N/A,N/A,6006,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
